SMCR	11113	Smith-Magenis syndrome chromosome region	15	4	SMS | 	9450867,9806830,19530184,24304093,
ADAM23	202	ADAM metallopeptidase domain 23	14	4	ADAM23 | ADAM23- | ADAM23-dependent | 	19701204,19796686,19833108,20133599,
CACNA1G	1394	calcium channel, voltage-dependent, T type, alpha 1G subunit	14	4	CACNA1G | Cacna1g | Cav3.1 | 	12151514,15514988,19480703,24482062,
CD79A	1698	CD79a molecule, immunoglobulin-associated alpha	14	4	mb 1 | IgA | CD79a | CD79a-stained | CD79A | 	12175864,17986930,18485833,21241830,
CRHR1	2357	corticotropin releasing hormone receptor 1	14	4	Crhr1 | CRF-receptor | CRH-receptor | CRHR1 | 	9829688,18472227,21076337,22573456,
GABRA5	4079	gamma-aminobutyric acid (GABA) A receptor, alpha 5	14	4	gamma aminobutyric acid a receptor alpha 5 | Gabra5 | GABRA5 | 	11424049,18773962,20404047,21694734,
GCLC	4311	glutamate-cysteine ligase, catalytic subunit	14	4	glutamate cysteine ligase | glutamate cysteine ligase catalytic subunit | gamma glutamylcysteine synthetase | Gclc | GCLC | 	12751467,18466343,20404047,20691658,
MAP2K1	6840	mitogen-activated protein kinase kinase 1	14	4	mitogen activated protein kinase kinase 1 | MEK1 | 	11891769,12578975,19507062,19675232,
OPRL1	8155	opiate receptor-like 1	14	4	nociceptin receptor | ORL-1 | ORL1 | 	10758169,12121289,16714485,19481570,
PGR	8910	progesterone receptor	14	4	progesterone receptor | 	10971811,11978855,12628349,16000229,
SMPD1	11120	sphingomyelin phosphodiesterase 1, acid lysosomal	14	4	acid sphingomyelinase | NPD | ASM | 	15465426,18032586,23735822,23797416,
BBS4	969	Bardet-Biedl syndrome 4	13	4	bardet biedl syndrome 4 | BBS4 | 	11381270,12118255,15497446,15767906,
CACNA2D2	1400	calcium channel, voltage-dependent, alpha 2/delta subunit 2	13	4	CACNA2D2 | Cacna2d2 | 	7739683,11487633,11756448,26241338,
DCLK1	2700	doublecortin-like kinase 1	13	4	doublecortin like kinase | doublecortin like kinase 1 | Dclk | DCLK | 	17409252,19734894,20236041,20659433,
HDAC2	4853	histone deacetylase 2	13	4	histone deacetylase 2 | HDAC-2 | HDAC2 | 	17468742,18674649,21185901,23542004,
MYL6B	29823	myosin, light chain 6B, alkali, smooth muscle and non-muscle	13	4	MLC | 	15800193,18004590,19036346,19211496,
SUB1	19985	SUB1 homolog (S. cerevisiae)	13	4	P15 | P14 | 	11516827,15548671,18093696,19643577,
APAF1	576	apoptotic peptidase activating factor 1	12	4	apoptotic protease activating factor 1 | Apaf-1 | 	15314285,15519530,16375723,16651883,
ATOH1	797	atonal homolog 1 (Drosophila)	12	4	math1 | math 1 | Math1 | 	12751467,17878293,18036580,18717648,
DLGAP1	2905	discs, large (Drosophila) homolog-associated protein 1	12	4	SAPAP1 | GKAP | GKAPs | 	12493535,19036346,22009348,22351071,
MDM2	6973	Mdm2 p53 binding protein homolog (mouse)	12	4	double minute 2 | Mdm2 | Mdm2-interacting | MDM2 | 	17942278,18093740,19015669,23260144,
NRP2	8005	neuropilin 2	12	4	neuropilin 2 | NRP2 | NPN2 | 	12379251,18093740,18657176,21214535,
RAB3GAP1	17063	RAB3 GTPase activating protein subunit 1 (catalytic)	12	4	rab3 gtpase activating protein | Rab3GAP | Rab3GAP1 | RAB3GAP | p130 | 	16584842,18329113,18463892,18829665,
TGFBR1	11772	transforming growth factor, beta receptor I (activin A receptor type II-like kinase, 53kDa)	12	4	alk5 | activin receptor like kinase 5 | ALK5 | TGF-BR1 | 	19362806,19605630,24659129,25836421,
TXNRD1	12437	thioredoxin reductase 1	12	4	thioredoxin reductase 1 | TXNRD1 | TRXR1 | 	15893581,18163424,19214804,19499324,
ALS2	443	amyotrophic lateral sclerosis 2 (juvenile)	11	4	amyotrophic lateral sclerosis 2 | ALS2 | Als2 | 	12919135,18004590,19036346,20859452,
ELK1	3321	ELK1, member of ETS oncogene family	11	4	ELK1 | Elk1 | Elk-1 | 	12629412,14733910,15362724,18346726,
MUC1	7508	mucin 1, cell surface associated	11	4	mucin | Pum | PEM | 	12670716,12751467,16775137,22835973,
PSMD9	9567	proteasome (prosome, macropain) 26S subunit, non-ATPase, 9	11	4	p27 | 	16713332,17604107,17719647,20111592,
PYGM	9726	phosphorylase, glycogen; muscle (McArdle syndrome, glycogen storage disease type V)	11	4	myophosphorylase | glycogen phosphorylase | 	7722538,10809925,17118331,17952067,
SOX3	11199	SRY (sex determining region Y)-box 3	11	4	sox-3 | SOX3 | Sox-3 | Sox3 | SOX-3 | 	12770556,17627381,18329113,19318807,
TNS1	11973	tensin 1	11	4	tensin | TNS | 	12867085,17956319,21605373,23136410,
ABCC4	55	ATP-binding cassette, sub-family C (CFTR/MRP), member 4	10	4	Mrp4 | MRP-4 | ABCC4 | MRP4 | 	16011870,17924347,19505448,20217538,
ARFGAP1	15852	ADP-ribosylation factor GTPase activating protein 1	10	4	gap protein | 	12788036,15385157,17215396,18004590,
CDH13	1753	cadherin 13, H-cadherin (heart)	10	4	t cadherin | cadherin 13 | CDH13 | 	11872946,19214804,22765916,24782328,
DNM1L	2973	dynamin 1-like	10	4	dynamin like protein | Drp1 | DRP1 | DNM1L | DNM1L-related | 	19507062,23597828,26604000,26783368,
DPYSL3	3015	dihydropyrimidinase-like 3	10	4	crmp 4 | crmp4 | CRMP4 | CRMP-4 | DPYSL3 | 	14660786,17402852,17711980,24994451,
GCDH	4189	glutaryl-Coenzyme A dehydrogenase	10	4	glutaryl coa dehydrogenase | GCD | 	1945471,9638660,12044443,18397295,
GRN	4601	granulin	10	4	progranulin | GRN | GEP | 	11445181,18799476,19290494,26509463,
MVK	7530	mevalonate kinase	10	4	mevalonate kinase | mevalonic aciduria | MVK | 	11872946,15580635,15670717,17578678,
NRN1	17972	neuritin 1	10	4	neuritin | NRN1 | 	9866829,19014379,22733766,23183317,
SERPINF2	9075	serpin peptidase inhibitor, clade F (alpha-2 antiplasmin, pigment epithelium derived factor), member 2	10	4	API | APIs | 	16563443,20217538,20409760,20688264,
WASF3	12734	WAS protein family, member 3	10	4	WAVE-3 | WAVE3 | Wasf3 | 	16190876,17215396,18773962,20228810,
ABP1	80	amiloride binding protein 1 (amine oxidase (copper-containing))	9	4	Dao | ABP | 	12493535,12909079,16406232,20033705,
ANK1	492	ankyrin 1, erythrocytic	9	4	ankyrin 1 | ankyrin r | ANK | ANK1 | Ank | 	16920632,16968951,18835717,19401147,
AURKA	11393	aurora kinase A	9	4	aurora a | Aurka | 	15659339,19036346,20661276,22393875,
CD1A	1634	CD1a molecule	9	4	CD1 | CD-1 | 	12821374,15193289,16007083,21076337,
CLDN7	2049	claudin 7	9	4	claudin 7 | claudin-1 | 	12225881,12791441,19061857,20595955,
CUGBP1	2549	CUG triplet repeat, RNA binding protein 1	9	4	cug bp | CUG-BP | CUGBP | CUGBP1 | CUG-BP1 | 	15659339,17698010,21745337,22351071,
DLGAP4	24476	discs, large (Drosophila) homolog-associated protein 4	9	4	SAPAP4 | Sapap4 | 	17417632,19214804,22009348,22351071,
EIF2AK4	19687	eukaryotic translation initiation factor 2 alpha kinase 4	9	4	Gcn2 | GCN2 | 	15003282,16418001,16510718,24019515,
GABRA4	4078	gamma-aminobutyric acid (GABA) A receptor, alpha 4	9	4	Gabra4 | GABRA4 | 	16091474,16901909,17079662,19605630,
GZMB	4709	granzyme B (granzyme 2, cytotoxic T-lymphocyte-associated serine esterase 1)	9	4	granzyme b | cgl1 | CGL1 | 	15710849,18409535,18790819,25081016,
HMBS	4982	hydroxymethylbilane synthase	9	4	porphobilinogen deaminase | hydroxymethylbilane synthase | PBGD | 	11507366,18281021,19699774,20455047,
MRRF	7234	mitochondrial ribosome recycling factor	9	4	RRF | RRFs | 	1611773,11850598,20411357,20301382,
MT-ND1	7455	mitochondrially encoded NADH dehydrogenase 1	9	4	nadh dehydrogenase subunit 1 | mt nd1 | Mt-ND1 | MT-ND1 | 	12610069,17320116,21572739,24830958,
NRGN	8000	neurogranin (protein kinase C substrate, RC3)	9	4	neurogranin | RC3 | 	7877439,16413123,16785598,20524136,
TERT	11730	telomerase reverse transcriptase	9	4	telomerase reverse transcriptase | est-2 | tert | TrT | TERT | 	15598685,15745955,20691658,23530248,
CHRNA7	1960	cholinergic receptor, nicotinic, alpha 7	8	4	CHRNA7 | 	10987573,12751467,18668039,23350639,
GCA	15990	grancalcin, EF-hand calcium binding protein	8	4	GCa | GCL | GCA | 	2422889,12751467,16460711,18466343,
GCK	4195	glucokinase (hexokinase 4)	8	4	glucokinase | GCK | 	16670688,17952067,24931352,26268944,
GLI3	4319	GLI-Kruppel family member GLI3 (Greig cephalopolysyndactyly syndrome)	8	4	gli3 | Gli3 | 	12751467,16989910,17334363,18036580,
LPL	6677	lipoprotein lipase	8	4	lipoprotein lipase | LPL | 	12657888,16121806,16188578,22855155,
MYLK	7590	myosin light chain kinase	8	4	myosin light chain kinase | MLCK | 	11998687,17217053,18004590,19211496,
PDXP	30259	pyridoxal (pyridoxine, vitamin B6) phosphatase	8	4	PLP | PLP-dependent | 	10364517,20638879,20638882,24893830,
PLA2G4A	9035	phospholipase A2, group IVA (cytosolic, calcium-dependent)	8	4	cytosolic phospholipase a2 | cpla2 alpha | cPLA2-alpha | PLA2G4A | 	11059791,16968951,19290494,21955106,
PRKAA2	9377	protein kinase, AMP-activated, alpha 2 catalytic subunit	8	4	AMPK | AMPK-dependent | Prkaa2 | 	18346726,23819014,24599401,24606795,
SIN3A	19353	SIN3 homolog A, transcription regulator (yeast)	8	4	sin3a | transcriptional co repressor sin3a | Sin3a | Sin3A | 	11005791,11119696,14618241,21970827,
WASF2	12733	WAS protein family, member 2	8	4	WAVE2 | WAVE-2 | 	15385157,17215396,19036346,20228810,
ADORA2A	263	adenosine A2a receptor	7	4	adenosine a2a receptor | ADORA2A | 	15193365,16121125,19639292,20442815,
AKR1C4	387	aldo-keto reductase family 1, member C4 (chlordecone reductase; 3-alpha hydroxysteroid dehydrogenase, type I; dihydrodiol dehydrogenase 4)	7	4	C-11 | CDR | 	11889232,16802717,19447102,26091967,
C1S	1247	complement component 1, s subcomponent	7	4	C1s | 	12730962,18093740,19605630,21093502,
CD47	1682	CD47 molecule	7	4	CD47 | IAP | IAPs | 	16336964,16397579,16651883,18223167,
CPT1A	2328	carnitine palmitoyltransferase 1A (liver)	7	4	carnitine palmitoyltransferase | 	1995000,7781210,9360211,18392741,
EIF2B1	3257	eukaryotic translation initiation factor 2B, subunit 1 alpha, 26kDa	7	4	eIF2B | 	15003282,15694837,16510718,19507062,
GRIN3A	16767	glutamate receptor, ionotropic, N-methyl-D-aspartate 3A	7	4	nmdar l | NMDAR-L | NR3A | GRIN3A | 	12493535,17099361,18635022,25081016,
IL3	6011	interleukin 3 (colony-stimulating factor, multiple)	7	4	interleukin 3 | il 3 | IL-3 | 	9339959,15850669,18661234,19212759,
IRF6	6121	interferon regulatory factor 6	7	4	PPS | LPS-pretreated | 	15193289,18829665,20600866,21056667,
ITGB2	6155	integrin, beta 2 (complement component 3 receptor 3 and 4 subunit)	7	4	Mac-1 | CD18 | 	10719269,15708479,18223167,20099014,
MCTS1	23357	malignant T cell amplified sequence 1	7	4	mct1 | 	20188215,24223849,24248427,24483274,
NAPA	7641	N-ethylmaleimide-sensitive factor attachment protein, alpha	7	4	n ethylmaleimide sensitive factor attachment prote | Napa | 	17251419,17762320,18469675,19546860,
SLC1A4	10942	solute carrier family 1 (glutamate/neutral amino acid transporter), member 4	7	4	glutamate/neutral amino acid transporter | SLC1A4 | ASCT1 | 	12578975,17088867,19710312,24162932,
SMO	11119	smoothened homolog (Drosophila)	7	4	Smo | 	16989910,18036580,18786562,21266456,
TCEAL1	11616	transcription elongation factor A (SII)-like 1	7	4	P21 | p21-activated | 	9729370,16007083,16455265,19340490,
TRAF2	12032	TNF receptor-associated factor 2	7	4	tnf receptor associated factor 2 | TRAF2 | 	12578975,15852477,20965234,21094208,
UBC	12468	ubiquitin C	7	4	ubiquitin c | UBC-CreERT2 | 	17209129,17956319,18855017,25238791,
C1R	1246	complement component 1, r subcomponent	6	4	C1r | 	9551333,12730962,18093740,21093502,
CNR2	2160	cannabinoid receptor 2 (macrophage)	6	4	cannabinoid receptor 2 | CB2 | 	17369778,19839937,22504215,23108552,
CORT	2257	cortistatin	6	4	cortistatin | CORT | 	16316743,17765724,21076337,24705860,
CS	2422	citrate synthase	6	4	citrate synthase | 	16417669,17956319,19154620,25252880,
CYBB	2578	cytochrome b-245, beta polypeptide (chronic granulomatous disease)	6	4	CYBB | NOX2 | NOX-2 | 	11566096,23542896,24334207,26265609,
EEF1A1	3189	eukaryotic translation elongation factor 1 alpha 1	6	4	elongation factor 1 alpha | eef1a1 | Ef1a | EEF1A1 | EF1a | 	15861180,18771760,20188650,23260144,
GSN	4620	gelsolin (amyloidosis, Finnish type)	6	4	gelsolin | 	16831414,17088867,19401147,26224859,
GTF2A1	4646	general transcription factor IIA, 1, 19/37kDa	6	4	glucose regulated protein | 	10199631,16651883,20524136,25219120,
HBEGF	3059	heparin-binding EGF-like growth factor	6	4	heparin binding epidermal growth factor | diphtheria toxin receptor | HB-EGF | 	12751467,14660786,16023256,20217538,
IL5	6016	interleukin 5 (colony-stimulating factor, eosinophil)	6	4	il 5 | interleukin 5 | IL-5 | 	15850669,18223167,19212759,25250802,
PRR6	29920	proline rich 6	6	4	P30 | 	15210304,15548671,16007083,25118614,
PTK2	9611	PTK2 protein tyrosine kinase 2	6	4	FAK | ptk2 | 	12932438,16831414,19507062,23912945,
ARSH	32488	arylsulfatase family, member H	5	4	sulfatase | 	11723392,14631207,14636323,23340970,
ATXN1	10548	ataxin 1	5	4	ataxin 1 | SCA1 | 	12044443,17209129,18485833,18790819,
CYP2C8	2622	cytochrome P450, family 2, subfamily C, polypeptide 8	5	4	CYP2C8 | 	17112801,17433928,19415824,23503440,
DLL1	2908	delta-like 1 (Drosophila)	5	4	delta-1 | Delta1-Tetrahydrocannabinol | 	351429,16714485,19429829,21464332,
ENG	3349	endoglin (Osler-Rendu-Weber syndrome 1)	5	4	Eng | CD105 | 	16097434,20559719,20607582,23649893,
FGD1	3663	FYVE, RhoGEF and PH domain containing 1 (faciogenital dysplasia)	5	4	faciogenital dysplasia | faciogenital dysplasia protein | FGD1 | 	11998687,12788036,16506138,20228810,
G6PD	4057	glucose-6-phosphate dehydrogenase	5	4	glucose 6 phosphate dehydrogenase | g6PD | 	5106501,4352580,9761316,22814739,
MARK2	3332	MAP/microtubule affinity-regulating kinase 2	5	4	protein serine/threonine kinase | par1 | par 1 | Par-1 | 	9579395,19362806,20214102,20658986,
PAG1	30043	phosphoprotein associated with glycosphingolipid microdomains 1	5	4	PAG | CBP | 	16359920,16598677,19132532,19632051,
TFRC	11763	transferrin receptor (p90, CD71)	5	4	transferrin receptor | TFRC | 	18794901,20217538,20228810,21285140,
TPO	12015	thyroid peroxidase	5	4	thyroid peroxidase | 	12843141,15142366,15598685,21943136,
TXNRD2	18155	thioredoxin reductase 2	5	4	tr beta | TR-3 | TXNRD2 | 	10646658,16819624,19396394,19617637,
VPS72	11644	vacuolar protein sorting 72 homolog (S. cerevisiae)	5	4	yl 1 | 	9255599,10758169,15550575,16714485,
ACPP	125	acid phosphatase, prostate	4	4	acid phosphatase | 	5376535,4104716,4362210,9825573,
ADCY1	232	adenylate cyclase 1 (brain)	4	4	adenyl cyclase | ADCY1 | 	10751678,15234100,15519530,25766675,
C3orf39	25902	chromosome 3 open reading frame 39	4	4	glycosyltransferase | 	8910533,12670716,15893581,17923109,
CD14	1628	CD14 molecule	4	4	CD14 | 	10719269,16711317,19605630,24168240,
COQ7	2244	coenzyme Q7 homolog, ubiquinone (yeast)	4	4	coenzyme q | 	16940764,19178557,19268975,20188215,
ENO1	3350	enolase 1, (alpha)	4	4	mbp 1 | phosphopyruvate hydratase | PPH | 	15755683,17186374,21209221,21876340,
ESRRB	3473	estrogen-related receptor beta	4	4	orphan nuclear receptor | 	15216557,18786562,20217538,22675500,
GRM6	4598	glutamate receptor, metabotropic 6	4	4	mGlu6 | 	10515165,16563443,18346726,19639292,
HIST2H2BE	4760	histone cluster 2, H2be	4	4	H2B.1 | 	18717648,19340490,23348913,25341474,
HMX1	5017	H6 family homeobox 1	4	4	homeobox 1 | 	11564418,12379251,17148946,19020049,
HSD17B7	5215	hydroxysteroid (17-beta) dehydrogenase 7	4	4	17beta hydroxysteroid dehydrogenase | 	11720889,14993041,15860413,16176262,
IKBKAP	5959	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase complex-associated protein	4	4	dysautonomia | Dys-regulation | 	16871479,17279084,18463892,25064045,
KCNN1	6290	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 1	4	4	potassium intermediate/small conductance calcium a | small conductance calcium activated potassium chan | SK1 | KCa2.1-KCa2.3 | 	15180477,17584055,18717648,18930145,
KIT	6342	v-kit Hardy-Zuckerman 4 feline sarcoma viral oncogene homolog	4	4	c kit | kit protein | 	7489332,11483247,11910271,16842952,
LY96	17156	lymphocyte antigen 96	4	4	md 2 | LY96 | 	20101519,22875305,24756539,25124890,
MAFK	6782	v-maf musculoaponeurotic fibrosarcoma oncogene homolog K (avian)	4	4	nuclear factor erythroid 2 | 	24162932,24333359,25672622,26365487,
NRG1	7997	neuregulin 1	4	4	neuregulin 1 | 	17514195,18661234,18668039,19481570,
PRTN3	9495	proteinase 3 (serine proteinase, neutrophil, Wegener granulomatosis autoantigen)	4	4	pr 3 | proteinase 3 | p29 | mbt-like | 	12763100,15571520,17468742,23792966,
RB1	9884	retinoblastoma 1 (including osteosarcoma)	4	4	retinoblastoma 1 | pRB | pRb | 	10837796,15894402,18162777,23640459,
RET	9967	ret proto-oncogene	4	4	RET | 	10233776,11857550,18718866,20206619,
RUNX2	10472	runt-related transcription factor 2	4	4	CBFA1 | CCD-Kamera-Modul | 	14730308,14992814,16806297,20519532,
TCF3	11633	transcription factor 3 (E2A immunoglobulin enhancer binding factors E12/E47)	4	4	E2A | E2a | 	15893581,18674649,19571888,20434134,
TPPP3	24162	tubulin polymerization-promoting protein family member 3	4	4	P20 | p20 | 	12763100,16007083,18093696,21209193,
TSPAN32	13410	tetraspanin 32	4	4	tetraspanin | 	10655063,10751678,12932438,18329113,
SERPINE2	8951	serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 2	183	3	nexin | PN-1 | 	9169529,20817026,26581601,
TYMS	12441	thymidylate synthetase	124	3	thymidylate synthetase | TMS | TMS-induced | 	15470359,16773218,18063409,
DOPEY2	1291	dopey family member 2	106	3	chromosome 21 open reading frame 5 | dopey2 | dopey family member 2 | DOPEY2 | C21orf5 | DOPEY2-expressing | 	12767918,16276086,19460634,
WNT1	12774	wingless-type MMTV integration site family, member 1	89	3	wingless type mmtv integration site1 | wnt1 | Wnt1 | Wnt-1 | 	20734317,21056667,21752258,
ICAM5	5348	intercellular adhesion molecule 5, telencephalin	76	3	telencephalin | ICAM-5 | ICAM-5-induced | 	9717930,12874601,18223167,
GRHL3	25839	grainyhead-like 3 (Drosophila)	68	3	SOM | 	16007083,16456667,22437342,
EPHX1	3401	epoxide hydrolase 1, microsomal (xenobiotic)	62	3	EPOX-catalyzed | EPOX-mediated | EPHX1 | EPOX-generated | EPOX-derived | 	16647138,17112801,22188362,
IL6R	6019	interleukin 6 receptor	61	3	interleukin 6 receptor | IL-6R | 	12591161,18093740,20613633,
FLT1	3763	fms-related tyrosine kinase 1 (vascular endothelial growth factor/vascular permeability factor receptor)	54	3	VEGFR-1 | flt-1 | Flt-1 | 	16820800,18317782,22395208,
MPHOSPH6	7214	M-phase phosphoprotein 6	51	3	MPP-induced | 	19631241,20696320,21056667,
DPP6	3010	dipeptidyl-peptidase 6	41	3	DPPX | DPP6 | DPP6-expressing | dpp6 | 	15269337,19279261,23832105,
DDX20	2743	DEAD (Asp-Glu-Ala-Asp) box polypeptide 20	37	3	Gemin3 | 	12554860,17209129,18786256,
ALDH5A1	408	aldehyde dehydrogenase 5 family, member A1 (succinate-semialdehyde dehydrogenase)	36	3	aldehyde dehydrogenase 5 family | aldehyde dehydrogenase 5 family member a1 | ALDH5A1 | SSDH | SSADH | 	16545979,17128990,22082659,
NSD1	14234	nuclear receptor binding SET domain protein 1	35	3	sotos syndrome | NSD1 | Sotos | 	12074220,12807965,26411517,
PROM1	9454	prominin 1	34	3	CD133-positive | CD133-enriched | 	16302851,20881566,22130040,
UBA2	30661	ubiquitin-like modifier activating enzyme 2	34	3	ARX | 	16215456,16274646,21222180,
FOSL2	3798	FOS-like antigen 2	32	3	FRA2 | Fra-2 | fra-2 | fra2 | 	9622645,18717648,20404047,
NXF5	8075	nuclear RNA export factor 5	31	3	NXF5 | 	11566096,12784308,23675524,
CTCF	13723	CCCTC-binding factor (zinc finger protein)	30	3	ccctc binding factor | Ctcf | CTCF | 	23746550,23874213,24553927,
TIA1	11802	TIA1 cytotoxic granule-associated RNA binding protein	30	3	TIA-1 | 	16510718,16775137,16919243,
ARL6IP5	16937	ADP-ribosylation-like factor 6 interacting protein 5	29	3	gtrap3 18 | GTRAP3-18 | addicsin | 	15210307,17408599,24162932,
FXN	3951	frataxin	29	3	frataxin | FXN | FRDA | FXN-defective | 	11115729,11719274,17956319,
KLK8	6369	kallikrein-related peptidase 8	29	3	neuropsin | Neuropsin-knockout | KLK8 | 	8864305,14531278,19410009,
NTSR1	8039	neurotensin receptor 1 (high affinity)	29	3	NTR | 	12404007,16397579,17356385,
CUL4B	2555	cullin 4B	28	3	cullin 4b | CUL4B | CUL4B-associated | CUL4B-silenced | 	17236139,21795677,21816345,
GABARAP	4067	GABA(A) receptor-associated protein	28	3	gaba receptor associated protein | gaba a receptor associated protein | GABARAP-knockout | 	12428759,18160640,18382465,
GAMT	4136	guanidinoacetate N-methyltransferase	28	3	GAMT | 	12044443,17336114,23234264,
PAK1	8590	p21/Cdc42/Rac1-activated kinase 1 (STE20 homolog, yeast)	28	3	p21 activated kinase 1 | PAK1-dependent | PAK1-blocking | PAK1-deficient | PAK1-deficiency | PAK1-blockers | 	22815483,23524941,23943274,
BMI1	1066	BMI1 polycomb ring finger oncogene	26	3	Bmi-1 | Bmi1 | 	15958744,18036580,22363787,
BRUNOL4	14015	bruno-like 4, RNA binding protein (Drosophila)	26	3	brunol4 | bruno like 4 | Brunol4 | CELF4 | Celf4 | 	17677002,21745337,22617346,
ERCC3	3435	excision repair cross-complementing rodent repair deficiency, complementation group 3 (xeroderma pigmentosum group B complementing)	26	3	XP-B | ERCC3 | TFIIH | XPB | 	7746858,16977596,19931493,
ETV1	3490	ets variant gene 1	26	3	ER81-positive | Er81 | ER81-stained | 	19056494,19357268,21130845,
GATM	4175	glycine amidinotransferase (L-arginine:glycine amidinotransferase)	26	3	glycine amidinotransferase | l arginine:glycine amidinotransferase | AGAT-deficient | GATM | 	12044443,23026748,23234264,
POR	9208	P450 (cytochrome) oxidoreductase	26	3	cytochrome p450 reductase | p450 oxidoreductase | Por | POR | 	15670717,16814730,17112801,
KCNIP2	15522	Kv channel interacting protein 2	25	3	KChIP2 | KCHIP2 | 	15269337,18717648,18727953,
PHF6	18145	PHD finger protein 6	25	3	PHF6 | BFLS | Phf6 | 	17698420,25556700,26103525,
CD40LG	11935	CD40 ligand (TNF superfamily, member 5, hyper-IgM syndrome)	24	3	tumor necrosis factor ligand  | tumor necrosis factor ligand superfamily | CD154 | CD40L | 	18093740,18223167,18930145,
NEDD4L	7728	neural precursor cell expressed, developmentally down-regulated 4-like	24	3	nedd4 2 | Nedd4-2 | NEDD4L | 	15517312,19401147,21710140,
VSNL1	12722	visinin-like 1	24	3	vilip1 | vilip 1 | visinin like 1 | VILIP1 | VILIP | VSNL1 | VILIP-1 | 	15269337,20519532,22832524,
CASP7	1508	caspase 7, apoptosis-related cysteine peptidase	23	3	caspase 7 | 	12127146,15745955,16651883,
GHR	4263	growth hormone receptor	23	3	growth hormone receptor | GHR | GHBP | 	14700552,16121806,21386799,
SMAD2	6768	SMAD family member 2	23	3	smad2 | Smad2 | 	19362806,19605630,23103230,
ARHGEF9	14561	Cdc42 guanine nucleotide exchange factor (GEF) 9	22	3	ARHGEF9 | collybistin | 	15215304,18382465,18615734,
DKK1	2891	dickkopf homolog 1 (Xenopus laevis)	22	3	dickkopf 1 | dkk1 | dkk 1 | Dkk-1 | Dkk1 | 	20146928,20734317,21056667,
EPHB2	3393	EPH receptor B2	22	3	EphB2 | EPHB2 | ERK | EphB2-labeled | 	17251419,18786562,25613838,
APOD	612	apolipoprotein D	21	3	apolipoprotein d | APOD | ApoD | 	10372566,18093740,18773962,
CTLA4	2505	cytotoxic T-lymphocyte-associated protein 4	21	3	ctla4 | ctla 4 | cytotoxic t lymphocyte associated antigen 4 | CTLA-4 | CTLA4 | 	25124890,26546236,27061881,
FOXO1	3819	forkhead box O1	21	3	forkhead box o1 | FOXO1 | FKHR | FKHR-dependent | 	15694837,17186374,18717648,
NP	7892	nucleoside phosphorylase	21	3	purine nucleoside phosphorylase | PNP-deficient | 	1931007,17641261,21401501,
ABCB4	45	ATP-binding cassette, sub-family B (MDR/TAP), member 4	20	3	ABCB4 | 	16708052,16969364,22937234,
DNALI1	14353	dynein, axonemal, light intermediate chain 1	20	3	P28 | p28 | 	17157273,20188215,23033162,
MIRN21	31586	microRNA 21	20	3	mir21 | microrna 21 | mir 21 | MiR21 | miR-21 | miR21 | 	22019057,22810393,24553459,
MUT	7526	methylmalonyl Coenzyme A mutase	20	3	MCM | mut | Mut | 	15067323,18414909,20824453,
NEFH	7737	neurofilament, heavy polypeptide 200kDa	20	3	NfH | NF-H | NFH | 	11563628,15686970,22509781,
PHB	8912	prohibitin	20	3	prohibitin | PHB | 	18414393,20411357,23503440,
SCN10A	10582	sodium channel, voltage-gated, type X, alpha subunit	20	3	Scn10a | Nav1.8 | 	15047701,19401147,21710140,
CAPN2	1479	calpain 2, (m/II) large subunit	19	3	m calpain | calpain 2 | 	16129091,17402852,19401147,
MLH1	7127	mutL homolog 1, colon cancer, nonpolyposis type 2 (E. coli)	19	3	MLH1 | hMLH1 | 	15235806,18485833,25675181,
PQBP1	9330	polyglutamine binding protein 1	19	3	polyglutamine binding protein 1 | PQBP1 | 	18329113,20962230,21933836,
VAMP2	12643	vesicle-associated membrane protein 2 (synaptobrevin 2)	19	3	vesicle associated membrane protein 2 | vamp2 | VAMP2 | 	17942731,19546860,20203623,
CTNNA1	2509	catenin (cadherin-associated protein), alpha 1, 102kDa	18	3	alpha catenin | 	11115729,12791441,15253128,
HTR1B	5287	5-hydroxytryptamine (serotonin) receptor 1B	18	3	5 ht1b | S12 | 5-HT1B | 	1436092,20607582,23136678,
KLHL17	24023	kelch-like 17 (Drosophila)	18	3	actinfilin | KLHL17 | 	17062563,21694734,21710140,
NEDD4	7727	neural precursor cell expressed, developmentally down-regulated 4	18	3	NEDD4 | Nedd4 | Nedd4-family | 	15516997,15517312,19401147,
NLRP1	14374	NLR family, pyrin domain containing 1	18	3	NAc | NAC | 	15659339,17949819,20411357,
DHCR24	2859	24-dehydrocholesterol reductase	17	3	24 dehydrocholesterol reductase | seladin 1 | seladin-1 | DHCR24 | Seladin-1 | 	14631207,15670717,19440746,
RGS2	9998	regulator of G-protein signaling 2, 24kDa	17	3	regulator of g protein signaling 2 | RGS2 | rgs2 | Rgs2 | 	15067323,18773962,20105316,
SLC30A3	11014	solute carrier family 30 (zinc transporter), member 3	17	3	zinc transporter znt3 | ZnT-3 | ZnT3 | 	11050320,16410023,19059322,
SMAD3	6769	SMAD family member 3	17	3	smad3 | Smad3 | SMAD3 | 	19362806,22936246,23303048,
